"","datetime","season","holiday","workingday","weather","temp","atemp","humidity","windspeed"
"8964","2012-08-15 20:00:00",3,0,1,1,28.7,32.575,61,8.9981
"8984","2012-08-16 16:00:00",3,0,1,1,33.62,35.605,32,15.0013
"8988","2012-08-16 20:00:00",3,0,1,1,31.16,34.09,40,6.0032
"8990","2012-08-16 22:00:00",3,0,1,1,29.52,33.335,51,11.0014
"8995","2012-08-17 03:00:00",3,0,1,1,26.24,12.12,65,7.0015
"9004","2012-08-17 12:00:00",3,0,1,1,33.62,12.12,41,15.0013
"9010","2012-08-17 18:00:00",3,0,1,2,33.62,12.12,38,16.9979
"9011","2012-08-17 19:00:00",3,0,1,2,30.34,12.12,55,26.0027
"9022","2012-08-18 06:00:00",3,0,0,1,24.6,28.03,83,15.0013
"9023","2012-08-18 07:00:00",3,0,0,1,24.6,28.03,83,15.0013
"9024","2012-08-18 08:00:00",3,0,0,1,26.24,30.305,69,16.9979
"9031","2012-08-18 15:00:00",3,0,0,1,31.16,33.335,37,15.0013
"9032","2012-08-18 16:00:00",3,0,0,1,31.16,33.335,37,16.9979
"9035","2012-08-18 19:00:00",3,0,0,1,28.7,31.82,45,11.0014
"9036","2012-08-18 20:00:00",3,0,0,1,28.7,31.82,45,7.0015
"9043","2012-08-19 03:00:00",3,0,0,2,25.42,30.305,61,11.0014
"9044","2012-08-19 04:00:00",3,0,0,2,25.42,30.305,65,11.0014
"9074","2012-09-01 10:00:00",3,0,0,2,31.98,36.365,55,12.998
"9080","2012-09-01 16:00:00",3,0,0,2,34.44,39.395,49,11.0014
"9089","2012-09-02 01:00:00",3,0,0,1,27.06,29.545,89,0
"9092","2012-09-02 04:00:00",3,0,0,1,27.06,29.545,89,0
"9099","2012-09-02 11:00:00",3,0,0,2,30.34,34.85,70,0
"9106","2012-09-02 18:00:00",3,0,0,1,30.34,35.605,74,0
"9110","2012-09-02 22:00:00",3,0,0,3,27.88,31.82,83,8.9981
"9129","2012-09-03 17:00:00",3,1,0,1,30.34,34.85,70,8.9981
"9130","2012-09-03 18:00:00",3,1,0,1,30.34,34.85,66,11.0014
"9133","2012-09-03 21:00:00",3,1,0,1,29.52,34.09,76,7.0015
"9135","2012-09-03 23:00:00",3,1,0,2,28.7,33.335,84,16.9979
"9136","2012-09-04 00:00:00",3,0,1,2,28.7,33.335,84,16.9979
"9141","2012-09-04 05:00:00",3,0,1,2,27.06,29.545,89,0
"9144","2012-09-04 08:00:00",3,0,1,1,28.7,33.335,84,11.0014
"9145","2012-09-04 09:00:00",3,0,1,2,29.52,34.85,79,15.0013
"9155","2012-09-04 19:00:00",3,0,1,1,31.16,36.365,70,15.0013
"9158","2012-09-04 22:00:00",3,0,1,1,30.34,34.85,70,19.0012
"9162","2012-09-05 02:00:00",3,0,1,1,28.7,33.335,84,12.998
"9163","2012-09-05 03:00:00",3,0,1,1,28.7,33.335,79,19.0012
"9164","2012-09-05 04:00:00",3,0,1,1,28.7,33.335,79,19.0012
"9166","2012-09-05 06:00:00",3,0,1,1,28.7,33.335,79,19.0012
"9172","2012-09-05 12:00:00",3,0,1,1,31.98,38.635,70,7.0015
"9175","2012-09-05 15:00:00",3,0,1,1,31.98,38.635,70,12.998
"9177","2012-09-05 17:00:00",3,0,1,1,31.16,36.365,66,16.9979
"9186","2012-09-06 02:00:00",3,0,1,1,29.52,34.85,79,0
"9196","2012-09-06 12:00:00",3,0,1,2,29.52,34.85,79,15.0013
"9198","2012-09-06 14:00:00",3,0,1,1,30.34,35.605,74,6.0032
"9201","2012-09-06 17:00:00",3,0,1,1,30.34,34.85,70,16.9979
"9216","2012-09-07 08:00:00",3,0,1,1,27.06,30.305,83,7.0015
"9217","2012-09-07 09:00:00",3,0,1,1,28.7,33.335,79,8.9981
"9220","2012-09-07 12:00:00",3,0,1,1,31.98,37.12,59,11.0014
"9221","2012-09-07 13:00:00",3,0,1,1,32.8,38.635,59,16.9979
"9228","2012-09-07 20:00:00",3,0,1,1,29.52,34.09,66,15.0013
"9229","2012-09-07 21:00:00",3,0,1,1,28.7,33.335,74,11.0014
"9230","2012-09-07 22:00:00",3,0,1,1,28.7,33.335,74,15.0013
"9234","2012-09-08 02:00:00",3,0,0,1,27.06,29.545,89,22.0028
"9252","2012-09-08 20:00:00",3,0,0,2,23.78,27.275,88,6.0032
"9253","2012-09-08 21:00:00",3,0,0,2,24.6,28.03,83,11.0014
"9255","2012-09-08 23:00:00",3,0,0,2,23.78,27.275,73,11.0014
"9277","2012-09-09 21:00:00",3,0,0,1,24.6,31.06,46,15.0013
"9284","2012-09-10 04:00:00",3,0,1,1,21.32,25,68,19.0012
"9288","2012-09-10 08:00:00",3,0,1,1,22.96,26.515,60,19.0012
"9290","2012-09-10 10:00:00",3,0,1,1,25.42,31.06,50,19.0012
"9292","2012-09-10 12:00:00",3,0,1,1,26.24,31.06,44,26.0027
"9293","2012-09-10 13:00:00",3,0,1,1,26.24,31.06,38,15.0013
"9297","2012-09-10 17:00:00",3,0,1,1,27.06,31.06,34,22.0028
"9298","2012-09-10 18:00:00",3,0,1,1,25.42,31.06,35,19.9995
"9307","2012-09-11 03:00:00",3,0,1,1,19.68,23.485,67,8.9981
"9309","2012-09-11 05:00:00",3,0,1,1,18.86,22.725,72,6.0032
"9317","2012-09-11 13:00:00",3,0,1,1,27.06,31.06,29,6.0032
"9328","2012-09-12 00:00:00",3,0,1,1,21.32,25,72,7.0015
"9330","2012-09-12 02:00:00",3,0,1,1,21.32,25,72,6.0032
"9332","2012-09-12 04:00:00",3,0,1,1,20.5,24.24,72,6.0032
"9336","2012-09-12 08:00:00",3,0,1,1,22.96,26.515,64,7.0015
"9346","2012-09-12 18:00:00",3,0,1,1,27.06,31.06,44,16.9979
"9347","2012-09-12 19:00:00",3,0,1,1,26.24,31.06,50,12.998
"9349","2012-09-12 21:00:00",3,0,1,1,24.6,30.305,60,8.9981
"9354","2012-09-13 02:00:00",3,0,1,1,22.14,25.76,77,0
"9358","2012-09-13 06:00:00",3,0,1,1,20.5,24.24,82,0
"9366","2012-09-13 14:00:00",3,0,1,1,29.52,32.575,39,8.9981
"9367","2012-09-13 15:00:00",3,0,1,1,29.52,32.575,42,7.0015
"9373","2012-09-13 21:00:00",3,0,1,1,25.42,30.305,65,7.0015
"9378","2012-09-14 02:00:00",3,0,1,1,22.96,26.515,73,0
"9383","2012-09-14 07:00:00",3,0,1,2,22.96,26.515,88,0
"9388","2012-09-14 12:00:00",3,0,1,2,28.7,32.575,54,12.998
"9391","2012-09-14 15:00:00",3,0,1,2,29.52,33.335,48,8.9981
"9394","2012-09-14 18:00:00",3,0,1,1,29.52,32.575,45,15.0013
"9409","2012-09-15 09:00:00",3,0,0,1,24.6,31.06,43,27.9993
"9413","2012-09-15 13:00:00",3,0,0,1,27.88,31.82,36,12.998
"9420","2012-09-15 20:00:00",3,0,0,1,24.6,31.06,43,6.0032
"9423","2012-09-15 23:00:00",3,0,0,1,22.14,25.76,60,0
"9427","2012-09-16 03:00:00",3,0,0,1,20.5,24.24,68,0
"9428","2012-09-16 04:00:00",3,0,0,1,20.5,24.24,72,0
"9431","2012-09-16 07:00:00",3,0,0,1,20.5,24.24,77,7.0015
"9433","2012-09-16 09:00:00",3,0,0,1,23.78,27.275,60,8.9981
"9434","2012-09-16 10:00:00",3,0,0,1,25.42,31.06,50,7.0015
"9439","2012-09-16 15:00:00",3,0,0,1,26.24,31.06,41,11.0014
"9447","2012-09-16 23:00:00",3,0,0,1,22.14,25.76,68,7.0015
"9449","2012-09-17 01:00:00",3,0,1,1,21.32,25,72,6.0032
"9451","2012-09-17 03:00:00",3,0,1,1,20.5,24.24,77,6.0032
"9456","2012-09-17 08:00:00",3,0,1,1,22.14,25.76,77,6.0032
"9461","2012-09-17 13:00:00",3,0,1,1,26.24,30.305,65,16.9979
"9469","2012-09-17 21:00:00",3,0,1,3,25.42,28.79,83,15.0013
"9470","2012-09-17 22:00:00",3,0,1,3,25.42,28.79,83,16.9979
"9471","2012-09-17 23:00:00",3,0,1,3,24.6,25.76,94,16.9979
"9474","2012-09-18 02:00:00",3,0,1,3,24.6,25.76,94,12.998
"9483","2012-09-18 11:00:00",3,0,1,2,27.88,31.82,79,43.0006
"9488","2012-09-18 16:00:00",3,0,1,3,24.6,27.275,88,19.9995
"9497","2012-09-19 01:00:00",3,0,1,2,22.14,25.76,68,16.9979
"9498","2012-09-19 02:00:00",3,0,1,2,22.14,25.76,64,22.0028
"9501","2012-09-19 05:00:00",3,0,1,2,21.32,25,68,19.0012
"9506","2012-09-19 10:00:00",3,0,1,1,22.96,26.515,52,12.998
"9509","2012-09-19 13:00:00",3,0,1,1,24.6,31.06,40,16.9979
"9512","2012-09-19 16:00:00",3,0,1,1,25.42,31.06,35,0
"9529","2012-10-01 09:00:00",4,0,1,2,21.32,25,63,0
"9535","2012-10-01 15:00:00",4,0,1,2,25.42,31.06,43,8.9981
"9536","2012-10-01 16:00:00",4,0,1,2,25.42,31.06,46,16.9979
"9544","2012-10-02 00:00:00",4,0,1,2,22.96,26.515,73,0
"9545","2012-10-02 01:00:00",4,0,1,2,22.14,25.76,77,7.0015
"9557","2012-10-02 13:00:00",4,0,1,2,24.6,27.275,88,8.9981
"9570","2012-10-03 02:00:00",4,0,1,2,25.42,27.275,94,0
"9571","2012-10-03 03:00:00",4,0,1,2,24.6,25.76,94,0
"9575","2012-10-03 07:00:00",4,0,1,2,24.6,25.76,94,12.998
"9577","2012-10-03 09:00:00",4,0,1,2,25.42,28.79,83,12.998
"9581","2012-10-03 13:00:00",4,0,1,2,28.7,33.335,74,7.0015
"9585","2012-10-03 17:00:00",4,0,1,1,28.7,32.575,65,0
"9595","2012-10-04 03:00:00",4,0,1,2,25.42,28.03,88,0
"9599","2012-10-04 07:00:00",4,0,1,2,26.24,28.79,89,6.0032
"9604","2012-10-04 12:00:00",4,0,1,2,29.52,33.335,54,12.998
"9606","2012-10-04 14:00:00",4,0,1,1,28.7,32.575,61,16.9979
"9607","2012-10-04 15:00:00",4,0,1,1,29.52,33.335,54,19.0012
"9611","2012-10-04 19:00:00",4,0,1,1,27.06,31.06,57,7.0015
"9612","2012-10-04 20:00:00",4,0,1,1,26.24,30.305,65,7.0015
"9617","2012-10-05 01:00:00",4,0,1,1,22.14,25.76,68,7.0015
"9621","2012-10-05 05:00:00",4,0,1,1,21.32,25,77,0
"9624","2012-10-05 08:00:00",4,0,1,1,23.78,27.275,64,0
"9626","2012-10-05 10:00:00",4,0,1,1,27.06,31.06,54,0
"9640","2012-10-06 00:00:00",4,0,0,1,22.96,26.515,83,11.0014
"9641","2012-10-06 01:00:00",4,0,0,1,22.96,26.515,83,16.9979
"9643","2012-10-06 03:00:00",4,0,0,1,22.14,25.76,77,15.0013
"9644","2012-10-06 04:00:00",4,0,0,1,22.14,25.76,83,16.9979
"9649","2012-10-06 09:00:00",4,0,0,1,24.6,29.545,73,12.998
"9654","2012-10-06 14:00:00",4,0,0,2,24.6,31.06,56,27.9993
"9656","2012-10-06 16:00:00",4,0,0,1,24.6,31.06,43,35.0008
"9663","2012-10-06 23:00:00",4,0,0,1,18.04,21.97,62,8.9981
"9665","2012-10-07 01:00:00",4,0,0,1,18.04,21.97,54,15.0013
"9666","2012-10-07 02:00:00",4,0,0,1,17.22,21.21,62,8.9981
"9669","2012-10-07 05:00:00",4,0,0,2,18.04,21.97,54,8.9981
"9671","2012-10-07 07:00:00",4,0,0,3,17.22,21.21,58,11.0014
"9674","2012-10-07 10:00:00",4,0,0,2,17.22,21.21,67,12.998
"9677","2012-10-07 13:00:00",4,0,0,2,18.04,21.97,72,6.0032
"9679","2012-10-07 15:00:00",4,0,0,3,17.22,21.21,77,8.9981
"9680","2012-10-07 16:00:00",4,0,0,3,16.4,20.455,82,11.0014
"9681","2012-10-07 17:00:00",4,0,0,3,16.4,20.455,82,15.0013
"9689","2012-10-08 01:00:00",4,1,0,1,13.94,16.665,87,11.0014
"9701","2012-10-08 13:00:00",4,1,0,2,17.22,21.21,62,12.998
"9702","2012-10-08 14:00:00",4,1,0,2,17.22,21.21,58,7.0015
"9711","2012-10-08 23:00:00",4,1,0,2,16.4,20.455,71,15.0013
"9713","2012-10-09 01:00:00",4,0,1,3,14.76,17.425,87,15.0013
"9715","2012-10-09 03:00:00",4,0,1,3,14.76,16.665,87,19.0012
"9725","2012-10-09 13:00:00",4,0,1,2,20.5,24.24,67,8.9981
"9726","2012-10-09 14:00:00",4,0,1,2,22.14,25.76,64,12.998
"9728","2012-10-09 16:00:00",4,0,1,2,20.5,24.24,72,11.0014
"9730","2012-10-09 18:00:00",4,0,1,2,20.5,24.24,72,15.0013
"9732","2012-10-09 20:00:00",4,0,1,2,20.5,24.24,72,11.0014
"9746","2012-10-10 10:00:00",4,0,1,1,22.96,26.515,52,19.9995
"9748","2012-10-10 12:00:00",4,0,1,1,22.14,25.76,56,15.0013
"9750","2012-10-10 14:00:00",4,0,1,1,24.6,31.06,40,11.0014
"9752","2012-10-10 16:00:00",4,0,1,1,24.6,31.06,40,15.0013
"9756","2012-10-10 20:00:00",4,0,1,1,21.32,25,48,32.9975
"9789","2012-10-12 05:00:00",4,0,1,1,14.76,18.18,81,6.0032
"9791","2012-10-12 07:00:00",4,0,1,1,14.76,18.18,81,6.0032
"9792","2012-10-12 08:00:00",4,0,1,1,17.22,21.21,71,6.0032
"9799","2012-10-12 15:00:00",4,0,1,1,21.32,25,42,30.0026
"9820","2012-10-13 12:00:00",4,0,0,1,18.04,21.97,35,0
"9825","2012-10-13 17:00:00",4,0,0,1,18.86,22.725,38,11.0014
"9828","2012-10-13 20:00:00",4,0,0,1,16.4,20.455,54,6.0032
"9832","2012-10-14 00:00:00",4,0,0,1,16.4,20.455,71,16.9979
"9837","2012-10-14 05:00:00",4,0,0,1,16.4,20.455,82,12.998
"9847","2012-10-14 15:00:00",4,0,0,1,27.06,31.06,39,27.9993
"9850","2012-10-14 18:00:00",4,0,0,1,23.78,27.275,60,16.9979
"9851","2012-10-14 19:00:00",4,0,0,1,22.96,26.515,64,15.0013
"9855","2012-10-14 23:00:00",4,0,0,2,22.96,26.515,68,19.0012
"9859","2012-10-15 03:00:00",4,0,1,2,22.96,26.515,73,16.9979
"9872","2012-10-15 16:00:00",4,0,1,1,22.96,26.515,64,19.9995
"9892","2012-10-16 12:00:00",4,0,1,2,21.32,25,45,22.0028
"9898","2012-10-16 18:00:00",4,0,1,1,20.5,24.24,42,11.0014
"9900","2012-10-16 20:00:00",4,0,1,1,18.86,22.725,55,0
"9903","2012-10-16 23:00:00",4,0,1,1,16.4,20.455,71,0
"9904","2012-10-17 00:00:00",4,0,1,1,15.58,19.695,76,0
"9913","2012-10-17 09:00:00",4,0,1,2,17.22,21.21,77,0
"9920","2012-10-17 16:00:00",4,0,1,1,22.96,26.515,52,12.998
"9931","2012-10-18 03:00:00",4,0,1,1,18.04,21.97,88,15.0013
"9941","2012-10-18 13:00:00",4,0,1,1,25.42,31.06,53,23.9994
"9953","2012-10-19 01:00:00",4,0,1,3,22.14,25.76,88,0
"9961","2012-10-19 09:00:00",4,0,1,2,22.14,25.76,94,7.0015
"9963","2012-10-19 11:00:00",4,0,1,1,24.6,28.03,83,12.998
"9969","2012-10-19 17:00:00",4,0,1,3,25.42,30.305,69,23.9994
"9972","2012-10-19 20:00:00",4,0,1,1,21.32,25,77,12.998
"9979","2012-11-01 03:00:00",4,0,1,1,13.94,16.665,61,8.9981
"9985","2012-11-01 09:00:00",4,0,1,3,14.76,18.18,57,7.0015
"9989","2012-11-01 13:00:00",4,0,1,2,16.4,20.455,58,11.0014
"9995","2012-11-01 19:00:00",4,0,1,2,16.4,20.455,50,11.0014
"9996","2012-11-01 20:00:00",4,0,1,2,15.58,19.695,54,16.9979
"10003","2012-11-02 03:00:00",4,0,1,1,12.3,15.15,70,11.0014
"10004","2012-11-02 04:00:00",4,0,1,1,12.3,15.91,70,7.0015
"10005","2012-11-02 05:00:00",4,0,1,2,13.12,15.91,66,11.0014
"10009","2012-11-02 09:00:00",4,0,1,1,13.94,17.425,53,7.0015
"10010","2012-11-02 10:00:00",4,0,1,1,15.58,19.695,46,19.9995
"10013","2012-11-02 13:00:00",4,0,1,1,16.4,20.455,43,23.9994
"10020","2012-11-02 20:00:00",4,0,1,2,14.76,16.665,46,27.9993
"10022","2012-11-02 22:00:00",4,0,1,1,14.76,16.665,46,16.9979
"10023","2012-11-02 23:00:00",4,0,1,1,13.94,15.15,53,19.9995
"10025","2012-11-03 01:00:00",4,0,0,2,13.94,15.15,49,22.0028
"10028","2012-11-03 04:00:00",4,0,0,2,13.12,15.15,49,19.9995
"10029","2012-11-03 05:00:00",4,0,0,2,13.12,15.15,49,16.9979
"10036","2012-11-03 12:00:00",4,0,0,2,14.76,15.91,46,31.0009
"10042","2012-11-03 18:00:00",4,0,0,2,14.76,16.665,46,19.0012
"10045","2012-11-03 21:00:00",4,0,0,1,13.94,17.425,53,7.0015
"10048","2012-11-04 00:00:00",4,0,0,1,12.3,15.91,61,7.0015
"10054","2012-11-04 06:00:00",4,0,0,1,11.48,14.395,61,8.9981
"10057","2012-11-04 09:00:00",4,0,0,1,13.12,16.665,53,0
"10070","2012-11-04 22:00:00",4,0,0,1,12.3,14.395,52,19.0012
"10071","2012-11-04 23:00:00",4,0,0,2,12.3,15.15,56,11.0014
"10072","2012-11-05 00:00:00",4,0,1,2,12.3,14.395,56,12.998
"10076","2012-11-05 04:00:00",4,0,1,2,12.3,14.395,52,16.9979
"10081","2012-11-05 09:00:00",4,0,1,2,12.3,14.395,52,19.0012
"10087","2012-11-05 15:00:00",4,0,1,1,15.58,19.695,40,19.0012
"10089","2012-11-05 17:00:00",4,0,1,1,13.94,15.91,46,15.0013
"10092","2012-11-05 20:00:00",4,0,1,1,13.12,15.15,49,16.9979
"10093","2012-11-05 21:00:00",4,0,1,1,12.3,14.395,52,19.0012
"10099","2012-11-06 03:00:00",4,0,1,1,9.02,12.12,64,7.0015
"10101","2012-11-06 05:00:00",4,0,1,2,9.02,11.365,64,12.998
"10104","2012-11-06 08:00:00",4,0,1,1,9.02,11.365,69,11.0014
"10110","2012-11-06 14:00:00",4,0,1,1,14.76,18.18,40,7.0015
"10111","2012-11-06 15:00:00",4,0,1,1,13.94,15.91,46,16.9979
"10113","2012-11-06 17:00:00",4,0,1,1,13.12,15.15,53,15.0013
"10117","2012-11-06 21:00:00",4,0,1,2,12.3,14.395,56,16.9979
"10118","2012-11-06 22:00:00",4,0,1,2,12.3,14.395,56,15.0013
"10128","2012-11-07 08:00:00",4,0,1,2,10.66,12.12,60,19.0012
"10139","2012-11-07 19:00:00",4,0,1,2,12.3,13.635,56,19.9995
"10145","2012-11-08 01:00:00",4,0,1,3,12.3,13.635,52,23.9994
"10148","2012-11-08 05:00:00",4,0,1,2,12.3,14.395,42,15.0013
"10152","2012-11-08 09:00:00",4,0,1,1,13.12,14.395,31,23.9994
"10169","2012-11-09 02:00:00",4,0,1,1,13.12,15.15,53,16.9979
"10173","2012-11-09 06:00:00",4,0,1,1,10.66,13.635,65,7.0015
"10174","2012-11-09 07:00:00",4,0,1,1,10.66,13.635,65,8.9981
"10187","2012-11-09 20:00:00",4,0,1,1,14.76,17.425,66,8.9981
"10190","2012-11-09 23:00:00",4,0,1,1,13.12,16.665,81,6.0032
"10191","2012-11-10 00:00:00",4,0,0,1,13.12,16.665,76,6.0032
"10192","2012-11-10 01:00:00",4,0,0,1,12.3,15.91,81,6.0032
"10195","2012-11-10 04:00:00",4,0,0,1,10.66,13.635,87,7.0015
"10201","2012-11-10 10:00:00",4,0,0,1,16.4,20.455,58,0
"10204","2012-11-10 13:00:00",4,0,0,1,21.32,25,39,0
"10206","2012-11-10 15:00:00",4,0,0,1,21.32,25,45,0
"10212","2012-11-10 21:00:00",4,0,0,1,16.4,20.455,66,0
"10217","2012-11-11 02:00:00",4,0,0,1,13.12,16.665,87,7.0015
"10229","2012-11-11 14:00:00",4,0,0,1,24.6,31.06,33,11.0014
"10232","2012-11-11 17:00:00",4,0,0,1,22.14,25.76,45,11.0014
"10240","2012-11-12 01:00:00",4,1,0,1,16.4,20.455,76,11.0014
"10243","2012-11-12 04:00:00",4,1,0,1,16.4,20.455,76,6.0032
"10249","2012-11-12 10:00:00",4,1,0,1,19.68,23.485,77,11.0014
"10251","2012-11-12 12:00:00",4,1,0,1,22.96,26.515,64,15.0013
"10262","2012-11-12 23:00:00",4,1,0,2,22.14,25.76,77,15.0013
"10263","2012-11-13 00:00:00",4,0,1,2,21.32,25,83,19.0012
"10264","2012-11-13 01:00:00",4,0,1,3,18.04,21.97,88,43.0006
"10265","2012-11-13 02:00:00",4,0,1,3,14.76,15.91,87,30.0026
"10272","2012-11-13 09:00:00",4,0,1,3,13.12,15.15,81,22.0028
"10289","2012-11-14 02:00:00",4,0,1,1,9.84,10.605,60,19.9995
"10293","2012-11-14 06:00:00",4,0,1,1,9.84,11.365,65,12.998
"10294","2012-11-14 07:00:00",4,0,1,1,9.84,10.605,65,19.0012
"10295","2012-11-14 08:00:00",4,0,1,1,11.48,12.88,56,19.9995
"10301","2012-11-14 14:00:00",4,0,1,1,14.76,17.425,43,8.9981
"10304","2012-11-14 17:00:00",4,0,1,1,13.12,15.91,49,12.998
"10305","2012-11-14 18:00:00",4,0,1,1,13.12,15.91,53,11.0014
"10311","2012-11-15 00:00:00",4,0,1,2,10.66,15.15,65,0
"10314","2012-11-15 03:00:00",4,0,1,2,10.66,14.395,70,6.0032
"10320","2012-11-15 09:00:00",4,0,1,2,13.12,15.91,61,12.998
"10321","2012-11-15 10:00:00",4,0,1,2,13.12,16.665,66,8.9981
"10323","2012-11-15 12:00:00",4,0,1,2,14.76,18.18,62,7.0015
"10327","2012-11-15 16:00:00",4,0,1,2,14.76,17.425,57,12.998
"10330","2012-11-15 19:00:00",4,0,1,2,13.94,16.665,61,8.9981
"10336","2012-11-16 01:00:00",4,0,1,2,12.3,15.91,65,6.0032
"10344","2012-11-16 09:00:00",4,0,1,1,13.94,17.425,53,7.0015
"10345","2012-11-16 10:00:00",4,0,1,1,13.94,16.665,53,12.998
"10346","2012-11-16 11:00:00",4,0,1,1,15.58,19.695,43,15.0013
"10352","2012-11-16 17:00:00",4,0,1,1,14.76,17.425,46,12.998
"10354","2012-11-16 19:00:00",4,0,1,1,14.76,17.425,46,15.0013
"10361","2012-11-17 02:00:00",4,0,0,1,10.66,12.88,65,12.998
"10374","2012-11-17 15:00:00",4,0,0,1,17.22,21.21,35,19.9995
"10378","2012-11-17 19:00:00",4,0,0,1,13.94,17.425,53,6.0032
"10379","2012-11-17 20:00:00",4,0,0,2,13.94,17.425,66,6.0032
"10382","2012-11-17 23:00:00",4,0,0,2,12.3,15.91,70,7.0015
"10384","2012-11-18 01:00:00",4,0,0,1,12.3,14.395,70,12.998
"10389","2012-11-18 06:00:00",4,0,0,1,11.48,13.635,81,11.0014
"10399","2012-11-18 16:00:00",4,0,0,2,16.4,20.455,62,22.0028
"10402","2012-11-18 19:00:00",4,0,0,1,14.76,17.425,66,11.0014
"10405","2012-11-18 22:00:00",4,0,0,2,14.76,16.665,66,16.9979
"10406","2012-11-18 23:00:00",4,0,0,1,14.76,17.425,66,15.0013
"10414","2012-11-19 07:00:00",4,0,1,2,14.76,16.665,66,19.9995
"10424","2012-11-19 17:00:00",4,0,1,2,17.22,21.21,58,12.998
"10428","2012-11-19 21:00:00",4,0,1,2,15.58,19.695,54,15.0013
"10434","2012-12-01 03:00:00",4,0,0,2,10.66,13.635,81,8.9981
"10436","2012-12-01 05:00:00",4,0,0,1,9.84,12.88,87,6.0032
"10438","2012-12-01 07:00:00",4,0,0,2,9.84,12.12,87,8.9981
"10448","2012-12-01 17:00:00",4,0,0,2,13.94,17.425,76,7.0015
"10449","2012-12-01 18:00:00",4,0,0,2,13.94,18.18,76,0
"10452","2012-12-01 21:00:00",4,0,0,2,12.3,16.665,87,0
"10453","2012-12-01 22:00:00",4,0,0,2,12.3,16.665,87,0
"10455","2012-12-02 00:00:00",4,0,0,2,12.3,15.91,87,6.0032
"10458","2012-12-02 03:00:00",4,0,0,2,10.66,15.15,93,0
"10464","2012-12-02 09:00:00",4,0,0,2,11.48,13.635,93,11.0014
"10465","2012-12-02 10:00:00",4,0,0,2,12.3,16.665,87,0
"10467","2012-12-02 12:00:00",4,0,0,2,13.94,16.665,81,11.0014
"10470","2012-12-02 15:00:00",4,0,0,1,18.04,21.97,67,8.9981
"10473","2012-12-02 18:00:00",4,0,0,2,18.04,21.97,72,7.0015
"10482","2012-12-03 03:00:00",4,0,1,1,15.58,19.695,87,0
"10488","2012-12-03 09:00:00",4,0,1,1,16.4,20.455,87,6.0032
"10491","2012-12-03 12:00:00",4,0,1,1,21.32,25,68,11.0014
"10501","2012-12-03 22:00:00",4,0,1,1,17.22,21.21,82,7.0015
"10505","2012-12-04 02:00:00",4,0,1,1,17.22,21.21,88,6.0032
"10514","2012-12-04 11:00:00",4,0,1,1,19.68,23.485,77,12.998
"10519","2012-12-04 16:00:00",4,0,1,1,23.78,27.275,49,19.0012
"10523","2012-12-04 20:00:00",4,0,1,2,20.5,24.24,63,15.0013
"10525","2012-12-04 22:00:00",4,0,1,2,20.5,24.24,63,19.9995
"10533","2012-12-05 06:00:00",4,0,1,3,19.68,23.485,55,26.0027
"10534","2012-12-05 07:00:00",4,0,1,3,18.86,22.725,59,19.9995
"10541","2012-12-05 14:00:00",4,0,1,1,19.68,23.485,33,32.9975
"10545","2012-12-05 18:00:00",4,0,1,1,17.22,21.21,35,30.0026
"10547","2012-12-05 20:00:00",4,0,1,1,13.94,15.15,46,26.0027
"10550","2012-12-05 23:00:00",4,0,1,1,12.3,13.635,49,26.0027
"10552","2012-12-06 01:00:00",4,0,1,1,10.66,12.12,48,19.0012
"10557","2012-12-06 06:00:00",4,0,1,1,9.02,10.605,55,19.9995
"10559","2012-12-06 08:00:00",4,0,1,1,9.02,10.605,51,19.9995
"10565","2012-12-06 14:00:00",4,0,1,1,12.3,15.91,42,6.0032
"10567","2012-12-06 16:00:00",4,0,1,1,13.12,17.425,42,0
"10568","2012-12-06 17:00:00",4,0,1,1,12.3,15.91,45,7.0015
"10572","2012-12-06 21:00:00",4,0,1,2,9.84,12.12,60,8.9981
"10582","2012-12-07 07:00:00",4,0,1,3,11.48,13.635,81,11.0014
"10585","2012-12-07 10:00:00",4,0,1,2,13.12,15.91,76,11.0014
"10586","2012-12-07 11:00:00",4,0,1,2,13.12,15.91,76,12.998
"10590","2012-12-07 15:00:00",4,0,1,2,14.76,17.425,71,11.0014
"10591","2012-12-07 16:00:00",4,0,1,1,14.76,17.425,76,8.9981
"10594","2012-12-07 19:00:00",4,0,1,2,15.58,19.695,76,0
"10596","2012-12-07 21:00:00",4,0,1,2,14.76,18.18,93,7.0015
"10597","2012-12-07 22:00:00",4,0,1,2,14.76,18.18,93,6.0032
"10601","2012-12-08 02:00:00",4,0,0,2,14.76,17.425,93,8.9981
"10603","2012-12-08 04:00:00",4,0,0,2,14.76,18.94,93,0
"10605","2012-12-08 06:00:00",4,0,0,2,14.76,18.18,93,7.0015
"10608","2012-12-08 09:00:00",4,0,0,2,15.58,19.695,94,0
"10609","2012-12-08 10:00:00",4,0,0,2,16.4,20.455,87,8.9981
"10610","2012-12-08 11:00:00",4,0,0,2,16.4,20.455,87,7.0015
"10616","2012-12-08 17:00:00",4,0,0,1,15.58,19.695,87,8.9981
"10623","2012-12-09 00:00:00",4,0,0,2,16.4,20.455,87,8.9981
"10625","2012-12-09 02:00:00",4,0,0,2,16.4,20.455,87,7.0015
"10626","2012-12-09 03:00:00",4,0,0,2,16.4,20.455,87,7.0015
"10635","2012-12-09 12:00:00",4,0,0,2,16.4,20.455,82,19.9995
